(0.017393, 1.754437, 0.145231),  (0.028336, 1.758970, 0.145231),  (0.019401, 1.752428, 0.136296)
(0.028336, 1.758970, 0.145231),  (0.028336, 1.754437, 0.134287),  (0.019401, 1.752428, 0.136296)
(0.028336, 1.732550, 0.156174),  (0.019401, 1.734558, 0.154166),  (0.028336, 1.728017, 0.145231)
(0.019401, 1.734558, 0.154166),  (0.017393, 1.732550, 0.145231),  (0.028336, 1.728017, 0.145231)
(0.037272, 1.734558, 0.136296),  (0.028336, 1.732550, 0.134287),  (0.028336, 1.743493, 0.129755)
(0.028336, 1.743493, 0.129755),  (0.039280, 1.743493, 0.134287),  (0.037272, 1.734558, 0.136296)
(0.017393, 1.754437, 0.145231),  (0.019401, 1.752428, 0.136296),  (0.012860, 1.743493, 0.145231)
(0.012860, 1.743493, 0.145231),  (0.019401, 1.752428, 0.136296),  (0.017393, 1.743493, 0.134287)
(0.028336, 1.754437, 0.156174),  (0.037272, 1.752428, 0.154166),  (0.028336, 1.758970, 0.145231)
(0.037272, 1.752428, 0.154166),  (0.039280, 1.754437, 0.145231),  (0.028336, 1.758970, 0.145231)
(0.017393, 1.732550, 0.145231),  (0.012860, 1.743493, 0.145231),  (0.019401, 1.734558, 0.136296)
(0.012860, 1.743493, 0.145231),  (0.017393, 1.743493, 0.134287),  (0.019401, 1.734558, 0.136296)
(0.019401, 1.734558, 0.154166),  (0.017393, 1.743493, 0.156174),  (0.012860, 1.743493, 0.145231)
(0.012860, 1.743493, 0.145231),  (0.017393, 1.732550, 0.145231),  (0.019401, 1.734558, 0.154166)
(0.019401, 1.752428, 0.154166),  (0.028336, 1.754437, 0.156174),  (0.028336, 1.758970, 0.145231)
(0.028336, 1.758970, 0.145231),  (0.017393, 1.754437, 0.145231),  (0.019401, 1.752428, 0.154166)
(0.019401, 1.734558, 0.136296),  (0.028336, 1.743493, 0.129755),  (0.028336, 1.732550, 0.134287)
(0.028336, 1.743493, 0.129755),  (0.019401, 1.734558, 0.136296),  (0.017393, 1.743493, 0.134287)
(0.012224, 1.751719, 0.163125),  (0.018780, 1.749661, 0.154674),  (0.026300, 1.754825, 0.161705)
(0.026300, 1.754825, 0.161705),  (0.018780, 1.749661, 0.154674),  (0.027519, 1.751968, 0.156333)
(0.012447, 1.743671, 0.163630),  (0.018780, 1.749661, 0.154674),  (0.012224, 1.751719, 0.163125)
(0.018780, 1.749661, 0.154674),  (0.012447, 1.743671, 0.163630),  (0.018946, 1.743683, 0.155049)
(0.024256, 1.736612, 0.154753),  (0.012447, 1.743671, 0.163630),  (0.025129, 1.733226, 0.160798)
(0.012447, 1.743671, 0.163630),  (0.024256, 1.736612, 0.154753),  (0.018946, 1.743683, 0.155049)
(0.027519, 1.751968, 0.156333),  (0.034763, 1.753187, 0.152849),  (0.036053, 1.756467, 0.155479)
(0.036053, 1.756467, 0.155479),  (0.026300, 1.754825, 0.161705),  (0.027519, 1.751968, 0.156333)
(0.046963, 1.741666, 0.143445),  (0.041367, 1.748245, 0.145620),  (0.041166, 1.742195, 0.143911)
(0.041367, 1.748245, 0.145620),  (0.046963, 1.741666, 0.143445),  (0.044946, 1.749813, 0.145746)
(0.024256, 1.736612, 0.154753),  (0.030225, 1.729475, 0.154929),  (0.031359, 1.735092, 0.152502)
(0.030225, 1.729475, 0.154929),  (0.024256, 1.736612, 0.154753),  (0.025129, 1.733226, 0.160798)
(0.046963, 1.741666, 0.143445),  (0.039963, 1.735472, 0.145676),  (0.045042, 1.732615, 0.145821)
(0.039963, 1.735472, 0.145676),  (0.046963, 1.741666, 0.143445),  (0.041166, 1.742195, 0.143911)
(0.039963, 1.735472, 0.145676),  (0.031359, 1.735092, 0.152502),  (0.030225, 1.729475, 0.154929)
(0.030225, 1.729475, 0.154929),  (0.045042, 1.732615, 0.145821),  (0.039963, 1.735472, 0.145676)
(0.041367, 1.748245, 0.145620),  (0.036053, 1.756467, 0.155479),  (0.034763, 1.753187, 0.152849)
(0.036053, 1.756467, 0.155479),  (0.041367, 1.748245, 0.145620),  (0.044946, 1.749813, 0.145746)
(0.230552, 0.161228, -0.137238),  (0.230552, 0.129112, -0.137238),  (0.215612, 0.129112, -0.150009)
(0.215612, 0.129112, -0.150009),  (0.215612, 0.161228, -0.150009),  (0.230552, 0.161228, -0.137238)
(0.167866, 0.161228, -0.148321),  (0.167866, 0.129112, -0.148321),  (0.154144, 0.129112, -0.135887)
(0.154144, 0.129112, -0.135887),  (0.154144, 0.161228, -0.135887),  (0.167866, 0.161228, -0.148321)
(0.168525, 0.149814, -0.056059),  (0.218180, 0.149814, -0.157364),  (0.222635, 0.149814, -0.054669)
(0.218180, 0.149814, -0.157364),  (0.168525, 0.149814, -0.056059),  (0.164958, 0.149814, -0.155483)
(0.164958, 0.149814, -0.155483),  (0.168525, 0.149814, -0.056059),  (0.149925, 0.149814, -0.083691)
(0.164958, 0.149814, -0.155483),  (0.149925, 0.149814, -0.083691),  (0.146693, 0.149814, -0.138932)
(0.237812, 0.149814, -0.084252),  (0.218180, 0.149814, -0.157364),  (0.237812, 0.149814, -0.140583)
(0.218180, 0.149814, -0.157364),  (0.237812, 0.149814, -0.084252),  (0.222635, 0.149814, -0.054669)
(0.172455, 0.161228, -0.063220),  (0.157057, 0.161228, -0.086097),  (0.172455, 0.129112, -0.063220)
(0.172455, 0.129112, -0.063220),  (0.157057, 0.161228, -0.086097),  (0.157057, 0.129112, -0.086097)
(0.218259, 0.129112, -0.062044),  (0.230552, 0.161228, -0.086005),  (0.218259, 0.161228, -0.062044)
(0.230552, 0.161228, -0.086005),  (0.218259, 0.129112, -0.062044),  (0.230552, 0.129112, -0.086005)
(0.230552, 0.161228, -0.086005),  (0.230552, 0.129112, -0.086005),  (0.230552, 0.129112, -0.137238)
(0.230552, 0.161228, -0.086005),  (0.230552, 0.129112, -0.137238),  (0.230552, 0.161228, -0.137238)
(0.852840, 1.138186, 0.035628),  (0.874560, 1.163262, -0.033316),  (0.871224, 1.163590, 0.036284)
(0.874560, 1.163262, -0.033316),  (0.852840, 1.138186, 0.035628),  (0.856176, 1.137858, -0.033972)
(0.857434, 1.136971, 0.035149),  (0.878568, 1.158526, -0.031946),  (0.860691, 1.136651, -0.032596)
(0.878568, 1.158526, -0.031946),  (0.857434, 1.136971, 0.035149),  (0.875311, 1.158846, 0.035799)
(0.787985, 1.215599, -0.037708),  (0.856176, 1.137858, -0.033972),  (0.769756, 1.190409, -0.038359)
(0.856176, 1.137858, -0.033972),  (0.787985, 1.215599, -0.037708),  (0.874560, 1.163262, -0.033316)
(0.889197, 1.106872, -0.029197),  (0.886499, 1.108326, 0.033557),  (0.906667, 1.113635, 0.034190)
(0.906667, 1.113635, 0.034190),  (0.909365, 1.112181, -0.028564),  (0.889197, 1.106872, -0.029197)
(0.899619, 1.067116, -0.022228),  (0.917089, 1.073879, 0.029960),  (0.896921, 1.068570, 0.029439)
(0.917089, 1.073879, 0.029960),  (0.899619, 1.067116, -0.022228),  (0.919788, 1.072425, -0.021708)
(0.906667, 1.113635, 0.034190),  (0.919788, 1.072425, -0.021708),  (0.909365, 1.112181, -0.028564)
(0.919788, 1.072425, -0.021708),  (0.906667, 1.113635, 0.034190),  (0.917089, 1.073879, 0.029960)
(0.896921, 1.068570, 0.029439),  (0.886499, 1.108326, 0.033557),  (0.899619, 1.067116, -0.022228)
(0.886499, 1.108326, 0.033557),  (0.889197, 1.106872, -0.029197),  (0.899619, 1.067116, -0.022228)
(0.886499, 1.108326, 0.033557),  (0.917089, 1.073879, 0.029960),  (0.906667, 1.113635, 0.034190)
(0.917089, 1.073879, 0.029960),  (0.886499, 1.108326, 0.033557),  (0.896921, 1.068570, 0.029439)
(0.889197, 1.106872, -0.029197),  (0.919788, 1.072425, -0.021708),  (0.899619, 1.067116, -0.022228)
(0.919788, 1.072425, -0.021708),  (0.889197, 1.106872, -0.029197),  (0.909365, 1.112181, -0.028564)
(0.799516, 1.177004, 0.024167),  (0.818443, 1.135614, 0.028980),  (0.803914, 1.167408, 0.006170)
(0.818443, 1.135614, 0.028980),  (0.799516, 1.177004, 0.024167),  (0.814282, 1.144712, 0.044997)
(0.784437, 1.157557, 0.006747),  (0.802401, 1.127500, 0.029455),  (0.780039, 1.167153, 0.024744)
(0.780039, 1.167153, 0.024744),  (0.802401, 1.127500, 0.029455),  (0.798240, 1.136598, 0.045473)
(0.803914, 1.167408, 0.006170),  (0.802401, 1.127500, 0.029455),  (0.784437, 1.157557, 0.006747)
(0.802401, 1.127500, 0.029455),  (0.803914, 1.167408, 0.006170),  (0.818443, 1.135614, 0.028980)
(0.798240, 1.136598, 0.045473),  (0.799516, 1.177004, 0.024167),  (0.780039, 1.167153, 0.024744)
(0.799516, 1.177004, 0.024167),  (0.798240, 1.136598, 0.045473),  (0.814282, 1.144712, 0.044997)
(0.802401, 1.127500, 0.029455),  (0.814282, 1.144712, 0.044997),  (0.798240, 1.136598, 0.045473)
(0.814282, 1.144712, 0.044997),  (0.802401, 1.127500, 0.029455),  (0.818443, 1.135614, 0.028980)
(0.801789, 1.181567, 0.004731),  (0.798258, 1.189271, 0.019179),  (0.799516, 1.177004, 0.024167)
(0.799516, 1.177004, 0.024167),  (0.803914, 1.167408, 0.006170),  (0.801789, 1.181567, 0.004731)
(0.816692, 1.135869, 0.049341),  (0.833304, 1.111712, 0.041194),  (0.818357, 1.134431, 0.035649)
(0.833304, 1.111712, 0.041194),  (0.816692, 1.135869, 0.049341),  (0.831612, 1.113304, 0.053529)
(0.804760, 1.124200, 0.035136),  (0.822106, 1.103285, 0.040772),  (0.803095, 1.125638, 0.048828)
(0.820413, 1.104877, 0.053107),  (0.803095, 1.125638, 0.048828),  (0.822106, 1.103285, 0.040772)
(0.833304, 1.111712, 0.041194),  (0.804760, 1.124200, 0.035136),  (0.818357, 1.134431, 0.035649)
(0.804760, 1.124200, 0.035136),  (0.833304, 1.111712, 0.041194),  (0.822106, 1.103285, 0.040772)
(0.803095, 1.125638, 0.048828),  (0.831612, 1.113304, 0.053529),  (0.816692, 1.135869, 0.049341)
(0.831612, 1.113304, 0.053529),  (0.803095, 1.125638, 0.048828),  (0.820413, 1.104877, 0.053107)
(0.831612, 1.113304, 0.053529),  (0.822106, 1.103285, 0.040772),  (0.833304, 1.111712, 0.041194)
(0.822106, 1.103285, 0.040772),  (0.831612, 1.113304, 0.053529),  (0.820413, 1.104877, 0.053107)
(0.800486, 1.138058, 0.041201),  (0.804760, 1.124200, 0.035136),  (0.803095, 1.125638, 0.048828)
(0.804760, 1.124200, 0.035136),  (0.800486, 1.138058, 0.041201),  (0.801437, 1.137236, 0.033376)
(-0.020891, 1.638726, -0.031723),  (-0.020891, 1.740180, 0.040181),  (0.000000, 1.643992, -0.039152)
(0.000000, 1.643992, -0.039152),  (-0.020891, 1.740180, 0.040181),  (0.000000, 1.745445, 0.032751)
(-0.032508, 1.624942, -0.012273),  (-0.032508, 1.726395, 0.059630),  (-0.020891, 1.638726, -0.031723)
(-0.020891, 1.638726, -0.031723),  (-0.032508, 1.726395, 0.059630),  (-0.020891, 1.740180, 0.040181)
(-0.032508, 1.607903, 0.011768),  (-0.032508, 1.709355, 0.083672),  (-0.032508, 1.624942, -0.012273)
(-0.032508, 1.624942, -0.012273),  (-0.032508, 1.709355, 0.083672),  (-0.032508, 1.726395, 0.059630)
(-0.020891, 1.594118, 0.031218),  (-0.032508, 1.709355, 0.083672),  (-0.032508, 1.607903, 0.011768)
(-0.032508, 1.709355, 0.083672),  (-0.020891, 1.594118, 0.031218),  (-0.020891, 1.695570, 0.103122)
(-0.020891, 1.695570, 0.103122),  (-0.020891, 1.594118, 0.031218),  (0.000000, 1.690305, 0.110551)
(0.000000, 1.690305, 0.110551),  (-0.020891, 1.594118, 0.031218),  (0.000000, 1.588852, 0.038647)
(-0.181952, 1.558712, -0.039770),  (-0.208177, 1.594535, -0.003947),  (-0.200126, 1.558712, 0.004104)
(-0.208177, 1.594535, -0.003947),  (-0.181952, 1.558712, -0.039770),  (-0.200126, 1.602586, -0.039770)
(-0.287874, 1.558712, -0.083644),  (-0.279823, 1.594535, -0.075593),  (-0.244000, 1.558712, -0.101817)
(-0.244000, 1.558712, -0.101817),  (-0.279823, 1.594535, -0.075593),  (-0.244000, 1.602586, -0.083644)
(-0.279823, 1.594535, -0.003947),  (-0.306047, 1.558712, -0.039770),  (-0.287874, 1.558712, 0.004104)
(-0.306047, 1.558712, -0.039770),  (-0.279823, 1.594535, -0.003947),  (-0.287874, 1.602586, -0.039770)
(-0.279823, 1.522889, -0.003947),  (-0.287874, 1.558712, 0.004104),  (-0.306047, 1.558712, -0.039770)
(-0.306047, 1.558712, -0.039770),  (-0.287874, 1.514838, -0.039770),  (-0.279823, 1.522889, -0.003947)
(-0.287874, 1.602586, -0.039770),  (-0.244000, 1.620759, -0.039770),  (-0.279823, 1.594535, -0.075593)
(-0.244000, 1.620759, -0.039770),  (-0.244000, 1.602586, -0.083644),  (-0.279823, 1.594535, -0.075593)
(-0.200126, 1.514838, -0.039770),  (-0.244000, 1.496665, -0.039770),  (-0.208177, 1.522889, -0.075593)
(-0.244000, 1.496665, -0.039770),  (-0.244000, 1.514838, -0.083644),  (-0.208177, 1.522889, -0.075593)
(-0.200126, 1.558712, 0.004104),  (-0.244000, 1.558712, 0.022278),  (-0.208177, 1.522889, -0.003947)
(-0.244000, 1.558712, 0.022278),  (-0.244000, 1.514838, 0.004104),  (-0.208177, 1.522889, -0.003947)
(-0.287874, 1.514838, -0.039770),  (-0.306047, 1.558712, -0.039770),  (-0.279823, 1.522889, -0.075593)
(-0.306047, 1.558712, -0.039770),  (-0.287874, 1.558712, -0.083644),  (-0.279823, 1.522889, -0.075593)
(-0.244000, 1.558712, -0.101817),  (-0.208177, 1.594535, -0.075593),  (-0.200126, 1.558712, -0.083644)
(-0.208177, 1.594535, -0.075593),  (-0.244000, 1.558712, -0.101817),  (-0.244000, 1.602586, -0.083644)
(-0.208177, 1.594535, -0.003947),  (-0.244000, 1.602586, 0.004104),  (-0.244000, 1.558712, 0.022278)
(-0.244000, 1.558712, 0.022278),  (-0.200126, 1.558712, 0.004104),  (-0.208177, 1.594535, -0.003947)
(-0.306047, 1.558712, -0.039770),  (-0.287874, 1.602586, -0.039770),  (-0.279823, 1.594535, -0.075593)
(-0.306047, 1.558712, -0.039770),  (-0.279823, 1.594535, -0.075593),  (-0.287874, 1.558712, -0.083644)
(-0.287874, 1.514838, -0.039770),  (-0.279823, 1.522889, -0.075593),  (-0.244000, 1.496665, -0.039770)
(-0.244000, 1.496665, -0.039770),  (-0.279823, 1.522889, -0.075593),  (-0.244000, 1.514838, -0.083644)
(-0.244000, 1.602586, 0.004104),  (-0.279823, 1.594535, -0.003947),  (-0.244000, 1.558712, 0.022278)
(-0.279823, 1.594535, -0.003947),  (-0.287874, 1.558712, 0.004104),  (-0.244000, 1.558712, 0.022278)
(-0.287874, 1.558712, 0.004104),  (-0.279823, 1.522889, -0.003947),  (-0.244000, 1.558712, 0.022278)
(-0.244000, 1.558712, 0.022278),  (-0.279823, 1.522889, -0.003947),  (-0.244000, 1.514838, 0.004104)
(-0.279823, 1.522889, -0.003947),  (-0.244000, 1.496665, -0.039770),  (-0.244000, 1.514838, 0.004104)
(-0.244000, 1.496665, -0.039770),  (-0.279823, 1.522889, -0.003947),  (-0.287874, 1.514838, -0.039770)
(-0.208177, 1.594535, -0.075593),  (-0.244000, 1.620759, -0.039770),  (-0.200126, 1.602586, -0.039770)
(-0.244000, 1.620759, -0.039770),  (-0.208177, 1.594535, -0.075593),  (-0.244000, 1.602586, -0.083644)
(-0.244000, 1.514838, 0.004104),  (-0.244000, 1.496665, -0.039770),  (-0.208177, 1.522889, -0.003947)
(-0.208177, 1.522889, -0.003947),  (-0.244000, 1.496665, -0.039770),  (-0.200126, 1.514838, -0.039770)
(-0.279823, 1.522889, -0.075593),  (-0.244000, 1.558712, -0.101817),  (-0.244000, 1.514838, -0.083644)
(-0.244000, 1.558712, -0.101817),  (-0.279823, 1.522889, -0.075593),  (-0.287874, 1.558712, -0.083644)
(-0.200126, 1.602586, -0.039770),  (-0.181952, 1.558712, -0.039770),  (-0.208177, 1.594535, -0.075593)
(-0.181952, 1.558712, -0.039770),  (-0.200126, 1.558712, -0.083644),  (-0.208177, 1.594535, -0.075593)
(-0.244000, 1.602586, 0.004104),  (-0.244000, 1.620759, -0.039770),  (-0.279823, 1.594535, -0.003947)
(-0.279823, 1.594535, -0.003947),  (-0.244000, 1.620759, -0.039770),  (-0.287874, 1.602586, -0.039770)
(-0.208177, 1.522889, -0.075593),  (-0.181952, 1.558712, -0.039770),  (-0.200126, 1.514838, -0.039770)
(-0.181952, 1.558712, -0.039770),  (-0.208177, 1.522889, -0.075593),  (-0.200126, 1.558712, -0.083644)
(-0.208177, 1.522889, -0.003947),  (-0.181952, 1.558712, -0.039770),  (-0.200126, 1.558712, 0.004104)
(-0.181952, 1.558712, -0.039770),  (-0.208177, 1.522889, -0.003947),  (-0.200126, 1.514838, -0.039770)
(-0.208177, 1.594535, -0.003947),  (-0.244000, 1.620759, -0.039770),  (-0.244000, 1.602586, 0.004104)
(-0.244000, 1.620759, -0.039770),  (-0.208177, 1.594535, -0.003947),  (-0.200126, 1.602586, -0.039770)
(-0.208177, 1.522889, -0.075593),  (-0.244000, 1.514838, -0.083644),  (-0.244000, 1.558712, -0.101817)
(-0.244000, 1.558712, -0.101817),  (-0.200126, 1.558712, -0.083644),  (-0.208177, 1.522889, -0.075593)
(-0.052800, 1.610837, 0.000678),  (-0.032945, 1.716313, 0.058049),  (-0.041233, 1.715613, 0.062205)
(-0.041233, 1.715613, 0.062205),  (-0.061088, 1.610137, 0.004833),  (-0.052800, 1.610837, 0.000678)
(-0.052800, 1.610837, 0.000678),  (-0.032205, 1.720634, 0.049849),  (-0.032945, 1.716313, 0.058049)
(-0.032205, 1.720634, 0.049849),  (-0.052800, 1.610837, 0.000678),  (-0.052060, 1.615158, -0.007522)
(-0.059609, 1.618779, -0.011567),  (-0.039754, 1.724255, 0.045805),  (-0.032205, 1.720634, 0.049849)
(-0.059609, 1.618779, -0.011567),  (-0.032205, 1.720634, 0.049849),  (-0.052060, 1.615158, -0.007522)
(-0.048043, 1.723554, 0.049961),  (-0.059609, 1.618779, -0.011567),  (-0.067898, 1.618079, -0.007411)
(-0.059609, 1.618779, -0.011567),  (-0.048043, 1.723554, 0.049961),  (-0.039754, 1.724255, 0.045805)
(-0.041233, 1.715613, 0.062205),  (-0.068637, 1.613758, 0.000789),  (-0.061088, 1.610137, 0.004833)
(-0.068637, 1.613758, 0.000789),  (-0.041233, 1.715613, 0.062205),  (-0.048782, 1.719234, 0.058161)
(-0.048043, 1.723554, 0.049961),  (-0.068637, 1.613758, 0.000789),  (-0.048782, 1.719234, 0.058161)
(-0.068637, 1.613758, 0.000789),  (-0.048043, 1.723554, 0.049961),  (-0.067898, 1.618079, -0.007411)
(-0.030218, 1.589580, 0.060852),  (-0.014534, 1.695532, 0.118635),  (-0.022404, 1.694110, 0.123379)
(-0.022404, 1.694110, 0.123379),  (-0.038088, 1.588158, 0.065595),  (-0.030218, 1.589580, 0.060852)
(-0.030445, 1.594056, 0.052705),  (-0.014534, 1.695532, 0.118635),  (-0.030218, 1.589580, 0.060852)
(-0.014534, 1.695532, 0.118635),  (-0.030445, 1.594056, 0.052705),  (-0.014760, 1.700008, 0.110489)
(-0.038541, 1.597111, 0.049302),  (-0.022856, 1.703062, 0.107086),  (-0.014760, 1.700008, 0.110489)
(-0.038541, 1.597111, 0.049302),  (-0.014760, 1.700008, 0.110489),  (-0.030445, 1.594056, 0.052705)
(-0.030726, 1.701640, 0.111829),  (-0.038541, 1.597111, 0.049302),  (-0.046411, 1.595688, 0.054046)
(-0.038541, 1.597111, 0.049302),  (-0.030726, 1.701640, 0.111829),  (-0.022856, 1.703062, 0.107086)
(-0.022404, 1.694110, 0.123379),  (-0.046184, 1.591212, 0.062193),  (-0.038088, 1.588158, 0.065595)
(-0.046184, 1.591212, 0.062193),  (-0.022404, 1.694110, 0.123379),  (-0.030500, 1.697164, 0.119976)
(-0.030500, 1.697164, 0.119976),  (-0.046411, 1.595688, 0.054046),  (-0.046184, 1.591212, 0.062193)
(-0.046411, 1.595688, 0.054046),  (-0.030500, 1.697164, 0.119976),  (-0.030726, 1.701640, 0.111829)
(-0.233031, 1.372352, 0.049408),  (-0.226870, 1.411602, -0.075284),  (-0.233031, 1.372352, -0.076531)
(-0.226870, 1.411602, -0.075284),  (-0.233031, 1.372352, 0.049408),  (-0.239415, 1.427824, 0.047223)
(-0.183374, 1.237437, 0.049189),  (-0.233031, 1.372352, -0.076531),  (-0.183374, 1.237437, -0.076750)
(-0.233031, 1.372352, -0.076531),  (-0.183374, 1.237437, 0.049189),  (-0.233031, 1.372352, 0.049408)
(-0.169759, 1.390121, -0.119225),  (-0.226870, 1.411602, -0.075284),  (-0.169794, 1.444278, -0.121576)
(-0.169759, 1.390121, -0.119225),  (-0.233031, 1.372352, -0.076531),  (-0.226870, 1.411602, -0.075284)
(-0.183374, 1.237437, -0.076750),  (-0.169759, 1.390121, -0.119225),  (-0.120102, 1.257650, -0.106464)
(-0.169759, 1.390121, -0.119225),  (-0.183374, 1.237437, -0.076750),  (-0.233031, 1.372352, -0.076531)
(-0.149376, 1.675322, 0.051047),  (-0.157376, 1.705749, -0.017471),  (-0.244853, 1.644763, 0.038833)
(-0.244853, 1.644763, 0.038833),  (-0.157376, 1.705749, -0.017471),  (-0.259603, 1.677653, -0.017674)
(-0.149376, 1.675322, 0.051047),  (-0.244853, 1.644763, 0.038833),  (-0.224029, 1.594543, 0.067351)
(-0.224029, 1.594543, 0.067351),  (-0.125714, 1.638150, 0.091447),  (-0.149376, 1.675322, 0.051047)
(-0.198214, 1.515240, -0.164108),  (-0.169794, 1.443556, -0.212278),  (-0.169794, 1.443917, -0.162795)
(-0.169794, 1.443556, -0.212278),  (-0.198214, 1.515240, -0.164108),  (-0.198214, 1.514879, -0.212278)
(-0.157376, 1.705749, -0.017471),  (-0.247720, 1.643648, -0.073681),  (-0.259603, 1.677653, -0.017674)
(-0.247720, 1.643648, -0.073681),  (-0.157376, 1.705749, -0.017471),  (-0.122173, 1.692237, -0.085989)
(0.000000, 1.673674, -0.126389),  (-0.228334, 1.592829, -0.102131),  (-0.122173, 1.692237, -0.085989)
(-0.228334, 1.592829, -0.102131),  (-0.247720, 1.643648, -0.073681),  (-0.122173, 1.692237, -0.085989)
(-0.239142, 1.031503, 0.080164),  (-0.247395, 0.665297, -0.025970),  (-0.247395, 0.631448, 0.063278)
(-0.247395, 0.665297, -0.025970),  (-0.239142, 1.031503, 0.080164),  (-0.247395, 1.031503, -0.040167)
(-0.180014, 1.108550, 0.058505),  (-0.247395, 1.031503, -0.040167),  (-0.239142, 1.031503, 0.080164)
(-0.247395, 1.031503, -0.040167),  (-0.180014, 1.108550, 0.058505),  (-0.188267, 1.108550, -0.044315)
(-0.218531, 0.605788, 0.107065),  (-0.216021, 1.032139, 0.098470),  (-0.247395, 0.631448, 0.063278)
(-0.247395, 0.631448, 0.063278),  (-0.216021, 1.032139, 0.098470),  (-0.239142, 1.031503, 0.080164)
(-0.216021, 1.032139, 0.098470),  (-0.218531, 0.605788, 0.107065),  (-0.082995, 0.913965, 0.108837)
(-0.082995, 0.913965, 0.108837),  (-0.218531, 0.605788, 0.107065),  (-0.115624, 0.604741, 0.104128)
(-0.082995, 0.913965, 0.108837),  (-0.080252, 0.638874, 0.063401),  (-0.045265, 0.881510, 0.090100)
(-0.080252, 0.638874, 0.063401),  (-0.082995, 0.913965, 0.108837),  (-0.115624, 0.604741, 0.104128)
(-0.074105, 0.671714, -0.025163),  (-0.045265, 0.881510, 0.090100),  (-0.080252, 0.638874, 0.063401)
(-0.045265, 0.881510, 0.090100),  (-0.074105, 0.671714, -0.025163),  (-0.045265, 0.881275, -0.046141)
(-0.108841, 0.672998, -0.054769),  (-0.210063, 0.927881, -0.104496),  (-0.085449, 0.906315, -0.094297)
(-0.210063, 0.927881, -0.104496),  (-0.108841, 0.672998, -0.054769),  (-0.210058, 0.665455, -0.056435)
(-0.247395, 0.665297, -0.025970),  (-0.210063, 0.927881, -0.104496),  (-0.210058, 0.665455, -0.056435)
(-0.210063, 0.927881, -0.104496),  (-0.247395, 0.665297, -0.025970),  (-0.247395, 1.031503, -0.040167)
(-0.108841, 0.672998, -0.054769),  (-0.045265, 0.881275, -0.046141),  (-0.074105, 0.671714, -0.025163)
(-0.045265, 0.881275, -0.046141),  (-0.108841, 0.672998, -0.054769),  (-0.085449, 0.906315, -0.094297)
(-0.110925, 0.607218, -0.066916),  (-0.210058, 0.665455, -0.056435),  (-0.108841, 0.672998, -0.054769)
(-0.210058, 0.665455, -0.056435),  (-0.110925, 0.607218, -0.066916),  (-0.203303, 0.600747, -0.068895)
(-0.237379, 0.598492, -0.042303),  (-0.210058, 0.665455, -0.056435),  (-0.203303, 0.600747, -0.068895)
(-0.210058, 0.665455, -0.056435),  (-0.237379, 0.598492, -0.042303),  (-0.247395, 0.665297, -0.025970)
(-0.110925, 0.607218, -0.066916),  (-0.074105, 0.671714, -0.025163),  (-0.079223, 0.604040, -0.041152)
(-0.074105, 0.671714, -0.025163),  (-0.110925, 0.607218, -0.066916),  (-0.108841, 0.672998, -0.054769)
(-0.122263, 0.506091, -0.121304),  (-0.204264, 0.581564, -0.080248),  (-0.113240, 0.586569, -0.078022)
(-0.204264, 0.581564, -0.080248),  (-0.122263, 0.506091, -0.121304),  (-0.208011, 0.506802, -0.124496)
(-0.208011, 0.506802, -0.124496),  (-0.237841, 0.578378, -0.053337),  (-0.204264, 0.581564, -0.080248)
(-0.237841, 0.578378, -0.053337),  (-0.208011, 0.506802, -0.124496),  (-0.239641, 0.499986, -0.096341)
(-0.082002, 0.582474, -0.051982),  (-0.122263, 0.506091, -0.121304),  (-0.113240, 0.586569, -0.078022)
(-0.122263, 0.506091, -0.121304),  (-0.082002, 0.582474, -0.051982),  (-0.092836, 0.498421, -0.094189)
(-0.079223, 0.604040, -0.041152),  (-0.080252, 0.638874, 0.063401),  (-0.084833, 0.569210, 0.033903)
(-0.080252, 0.638874, 0.063401),  (-0.079223, 0.604040, -0.041152),  (-0.074105, 0.671714, -0.025163)
(-0.084833, 0.569210, 0.033903),  (-0.115624, 0.604741, 0.104128),  (-0.117115, 0.536575, 0.085849)
(-0.115624, 0.604741, 0.104128),  (-0.084833, 0.569210, 0.033903),  (-0.080252, 0.638874, 0.063401)
(-0.115624, 0.604741, 0.104128),  (-0.211036, 0.537285, 0.088487),  (-0.117115, 0.536575, 0.085849)
(-0.211036, 0.537285, 0.088487),  (-0.115624, 0.604741, 0.104128),  (-0.218531, 0.605788, 0.107065)
(-0.218531, 0.605788, 0.107065),  (-0.237379, 0.562734, 0.033280),  (-0.211036, 0.537285, 0.088487)
(-0.237379, 0.562734, 0.033280),  (-0.218531, 0.605788, 0.107065),  (-0.247395, 0.631448, 0.063278)
(-0.247395, 0.631448, 0.063278),  (-0.237379, 0.598492, -0.042303),  (-0.237379, 0.562734, 0.033280)
(-0.237379, 0.598492, -0.042303),  (-0.247395, 0.631448, 0.063278),  (-0.247395, 0.665297, -0.025970)
(-0.130918, 0.446209, -0.167232),  (-0.218180, 0.149814, -0.157364),  (-0.209741, 0.458371, -0.169089)
(-0.218180, 0.149814, -0.157364),  (-0.130918, 0.446209, -0.167232),  (-0.164958, 0.149814, -0.155483)
(-0.239336, 0.455079, -0.142708),  (-0.218180, 0.149814, -0.157364),  (-0.237812, 0.149814, -0.140583)
(-0.218180, 0.149814, -0.157364),  (-0.239336, 0.455079, -0.142708),  (-0.209741, 0.458371, -0.169089)
